movieId,title,genres,rating num
1483,Crash (1996),Drama|Thriller,11
33166,Crash (2004),Crime|Drama,50
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,31
3429,Creature Comforts (1989),Animation|Comedy,12
3016,Creepshow (1982),Horror,14
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,18
161,Crimson Tide (1995),Drama|Thriller|War,103
2470,Crocodile Dundee (1986),Adventure|Comedy,57
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,24
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,13
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,110
3783,Croupier (1998),Crime|Drama,11
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,64
839,"Crow: City of Angels, The (1996)",Action|Thriller,15
2541,Cruel Intentions (1999),Drama,40
162,Crumb (1994),Documentary,17
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,42
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,27
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,37
15,Cutthroat Island (1995),Action|Adventure|Romance,13
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,12
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,12
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,49
106100,Dallas Buyers Club (2013),Drama,17
3910,Dancer in the Dark (2000),Drama|Musical,20
590,Dances with Wolves (1990),Adventure|Drama|Western,164
2020,Dangerous Liaisons (1988),Drama|Romance,25
31,Dangerous Minds (1995),Drama,38
1438,Dante's Peak (1997),Action|Thriller,24
6157,Daredevil (2003),Action|Crime,32
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,21
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,48
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,34
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,76
58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,149
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,11
76293,Date Night (2010),Action|Comedy|Romance,11
440,Dave (1993),Comedy|Romance,76
7387,Dawn of the Dead (1978),Action|Drama|Horror,20
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,16
112623,Dawn of the Planet of the Apes (2014),Sci-Fi,15
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,50
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,25
798,Daylight (1996),Action|Adventure|Drama|Thriller,12
1100,Days of Thunder (1990),Action|Drama|Romance,19
441,Dazed and Confused (1993),Comedy,42
3044,Dead Again (1991),Mystery|Romance|Thriller,13
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,10
3203,Dead Calm (1989),Thriller,12
714,Dead Man (1995),Drama|Mystery|Western,15
36,Dead Man Walking (1995),Crime|Drama,67
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,18
1246,Dead Poets Society (1989),Drama,86
2118,"Dead Zone, The (1983)",Thriller,15
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,54
187593,Deadpool 2 (2018),Action|Comedy|Sci-Fi,12
3258,Death Becomes Her (1992),Comedy|Fantasy,15
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,26
5265,Death to Smoochy (2002),Comedy|Crime|Drama,11
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,29
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,43
1263,"Deer Hunter, The (1978)",Drama|War,43
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,10
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,14
1175,Delicatessen (1991),Comedy|Drama|Romance,21
2871,Deliverance (1972),Adventure|Drama|Thriller,30
442,Demolition Man (1993),Action|Adventure|Sci-Fi,81
48516,"Departed, The (2006)",Crime|Drama|Thriller,107
91077,"Descendants, The (2011)",Comedy|Drama,11
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,11
163,Desperado (1995),Action|Romance|Western,66
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,24
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,38
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,19
2772,Detroit Rock City (1999),Comedy,10
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,17
45720,"Devil Wears Prada, The (2006)",Comedy|Drama,34
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,14
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,10
1488,"Devil's Own, The (1997)",Action|Drama|Thriller,15
640,Diabolique (1996),Drama|Thriller,11
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,25
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,21
2616,Dick Tracy (1990),Action|Crime,26
94677,"Dictator, The (2012)",Comedy,17
5872,Die Another Day (2002),Action|Adventure|Thriller,27
1036,Die Hard (1988),Action|Crime|Thriller,145
1370,Die Hard 2 (1990),Action|Adventure|Thriller,68
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,144
3543,Diner (1982),Comedy|Drama,14
3615,Dinosaur (2000),Adventure|Animation|Children,14
1088,Dirty Dancing (1987),Drama|Musical|Romance,42
2944,"Dirty Dozen, The (1967)",Action|Drama|War,32
4855,Dirty Harry (1971),Action|Crime|Thriller,20
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,12
4499,Dirty Rotten Scoundrels (1988),Comedy,16
225,Disclosure (1994),Drama|Thriller,52
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,65
52458,Disturbia (2007),Drama|Thriller,10
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,18
99114,Django Unchained (2012),Action|Drama|Western,71
3424,Do the Right Thing (1989),Drama,27
2135,Doctor Dolittle (1967),Adventure|Children|Musical,11
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,22
2067,Doctor Zhivago (1965),Drama|Romance|War,21
8528,Dodgeball: A True Underdog Story (2004),Comedy,39
3362,Dog Day Afternoon (1975),Crime|Drama,38
3052,Dogma (1999),Adventure|Comedy|Fantasy,79
7371,Dogville (2003),Drama|Mystery|Thriller,20
230,Dolores Claiborne (1995),Drama|Thriller,24
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,40
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,13
1466,Donnie Brasco (1997),Crime|Drama,52
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,109
37380,Doom (2005),Action|Horror|Sci-Fi,10
1093,"Doors, The (1991)",Drama,37
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,17
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,19
135,Down Periscope (1996),Comedy,31
1273,Down by Law (1986),Comedy|Drama|Film-Noir,11
4153,Down to Earth (2001),Comedy|Fantasy|Romance,12
6367,Down with Love (2003),Comedy|Romance,10
31410,"Downfall (Untergang, Der) (2004)",Drama|War,20
1911,Dr. Dolittle (1998),Comedy,32
4368,Dr. Dolittle 2 (2001),Comedy,11
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,24
2949,Dr. No (1962),Action|Adventure|Thriller,33
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,97
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,29
12,Dracula: Dead and Loving It (1995),Comedy|Horror,19
653,Dragonheart (1996),Action|Adventure|Fantasy,65
7265,"Dreamers, The (2003)",Drama,13
96737,Dredd (2012),Action|Sci-Fi,14
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,32
1962,Driving Miss Daisy (1989),Drama,23
2718,Drop Dead Gorgeous (1999),Comedy,10
227,Drop Zone (1994),Action|Thriller,22
3019,Drugstore Cowboy (1989),Crime|Drama,10
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,10
1256,Duck Soup (1933),Comedy|Musical|War,23
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,33
81537,Due Date (2010),Comedy,10
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,12
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,133
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,11
1029,Dumbo (1941),Animation|Children|Drama|Musical,35
2021,Dune (1984),Adventure|Sci-Fi,37
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,12
174055,Dunkirk (2017),Action|Drama|Thriller|War,13
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,20
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,122
2567,EDtv (1999),Comedy,19
55118,Eastern Promises (2007),Crime|Drama|Thriller,19
80549,Easy A (2010),Comedy|Romance,27
3168,Easy Rider (1969),Adventure|Drama,29
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,14
235,Ed Wood (1994),Comedy|Drama,70
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,44
1615,"Edge, The (1997)",Adventure|Drama,11
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,80
4322,Eight Men Out (1988),Drama,10
2599,Election (1999),Comedy,56
31221,Elektra (2005),Action|Adventure|Crime|Drama,10
2313,"Elephant Man, The (1980)",Drama,17
6936,Elf (2003),Children|Comedy|Fantasy,39
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,10
2336,Elizabeth (1998),Drama,23
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX,16
838,Emma (1996),Comedy|Drama|Romance,30
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,37
3477,Empire Records (1995),Comedy|Drama,13
4103,Empire of the Sun (1987),Action|Adventure|Drama|War,10
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,17
3243,Encino Man (1992),Comedy,15
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,15
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,16
4223,Enemy at the Gates (2001),Drama|War,40
2353,Enemy of the State (1998),Action|Thriller,67
1183,"English Patient, The (1996)",Drama|Romance|War,45
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,22
7482,Enter the Dragon (1973),Action|Crime,13
2605,Entrapment (1999),Crime|Thriller,43
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,44
49649,Eragon (2006),Action|Adventure|Fantasy,12
786,Eraser (1996),Action|Drama|Thriller,64
3676,Eraserhead (1977),Drama|Horror,10
3408,Erin Brockovich (2000),Drama,70
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,44
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,39
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,15
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,131
7317,EuroTrip (2004),Adventure|Comedy,15
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,15
53993,Evan Almighty (2007),Comedy|Fantasy,13
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,25
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,21
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,15
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,12
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,34
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,22
1416,Evita (1996),Drama|Musical,12
4343,Evolution (2001),Comedy|Sci-Fi,27
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,28
2872,Excalibur (1981),Adventure|Fantasy,25
494,Executive Decision (1996),Action|Adventure|Thriller,41
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,13
234,Exit to Eden (1994),Comedy,17
1997,"Exorcist, The (1973)",Horror|Mystery,53
233,Exotica (1994),Drama,12
91485,"Expendables 2, The (2012)",Action|Adventure,10
79695,"Expendables, The (2010)",Action|Adventure|Thriller,17
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,53
3763,F/X (1986),Action|Crime|Thriller,16
1573,Face/Off (1997),Action|Crime|Drama|Thriller,77
2428,"Faculty, The (1998)",Horror|Sci-Fi,23
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,10
8622,Fahrenheit 9/11 (2004),Documentary,37
59387,"Fall, The (2006)",Adventure|Drama|Fantasy,11
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,15
3020,Falling Down (1993),Action|Drama,17
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,12
4023,"Family Man, The (2000)",Comedy|Drama|Romance,23
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,53
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,15
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,14
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,36
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,20
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,18
3259,Far and Away (1992),Adventure|Drama|Romance,11
5812,Far from Heaven (2002),Drama|Romance,11
608,Fargo (1996),Comedy|Crime|Drama|Thriller,181
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,10
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,10
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,42
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,45
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,11
3101,Fatal Attraction (1987),Drama|Thriller,36
445,Fatal Instinct (1993),Comedy,12
934,Father of the Bride (1950),Comedy,12
6944,Father of the Bride (1991),Comedy,13
5,Father of the Bride Part II (1995),Comedy,49
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,46
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,35
2918,Ferris Bueller's Day Off (1986),Comedy,109
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,57
1302,Field of Dreams (1989),Children|Drama|Fantasy,56
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,116
2959,Fight Club (1999),Action|Crime|Drama|Thriller,218
81932,"Fighter, The (2010)",Drama,23
3409,Final Destination (2000),Drama|Thriller,35
6058,Final Destination 2 (2003),Horror|Thriller,10
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,10
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,31
157296,Finding Dory (2016),Adventure|Animation|Comedy,13
4019,Finding Forrester (2000),Drama,28
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,141
8970,Finding Neverland (2004),Drama,32
3708,Firestarter (1984),Horror|Thriller,10
454,"Firm, The (1993)",Drama|Thriller,101
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,30
168,First Knight (1995),Action|Drama|Romance,54
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,20
830,"First Wives Club, The (1996)",Comedy,21
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,71
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,36
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,39
48783,Flags of Our Fathers (2006),Drama|War,11
2942,Flashdance (1983),Drama|Romance,16
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,15
2371,Fletch (1985),Comedy|Crime|Mystery,24
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,24
37727,Flightplan (2005),Action|Drama|Thriller,11
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,12
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,42
711,Flipper (1996),Adventure|Children,10
125,Flirting With Disaster (1996),Comedy,12
1702,Flubber (1997),Children|Comedy|Fantasy,16
986,Fly Away Home (1996),Adventure|Children,13
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,13
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,43
129354,Focus (2015),Comedy|Crime|Drama|Romance,10
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,13
1457,Fools Rush In (1997),Comedy|Drama|Romance,12
3791,Footloose (1984),Drama,16
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,21
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,33
1301,Forbidden Planet (1956),Drama|Sci-Fi,13
3269,Forever Young (1992),Drama|Romance|Sci-Fi,27
237,Forget Paris (1995),Comedy|Romance,22
58998,Forgetting Sarah Marshall (2008),Comedy|Romance,39
356,Forrest Gump (1994),Comedy|Drama|Romance|War,329
48043,"Fountain, The (2006)",Drama|Fantasy|Romance,14
18,Four Rooms (1995),Comedy,20
357,Four Weddings and a Funeral (1994),Comedy|Romance,103
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,20
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,12
5294,Frailty (2001),Crime|Drama|Thriller,11
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,11
6593,Freaky Friday (2003),Children|Comedy|Fantasy,24
4255,Freddy Got Fingered (2001),Comedy,10
455,Free Willy (1993),Adventure|Children|Drama,37
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,10
1953,"French Connection, The (1971)",Action|Crime|Thriller,39
236,French Kiss (1995),Action|Comedy|Romance,45
3510,Frequency (2000),Drama|Thriller,36
5791,Frida (2002),Drama|Romance,16
69,Friday (1995),Comedy,20
1974,Friday the 13th (1980),Horror|Mystery|Thriller,16
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,30
88405,Friends with Benefits (2011),Comedy|Romance,20
2867,Fright Night (1985),Comedy|Horror|Thriller,12
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,23
70,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,55
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,20
1944,From Here to Eternity (1953),Drama|Romance|War,11
2948,From Russia with Love (1963),Action|Adventure|Thriller,36
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,29
457,"Fugitive, The (1993)",Thriller,190
1222,Full Metal Jacket (1987),Drama|War,102
1641,"Full Monty, The (1997)",Comedy|Drama,56
42011,Fun with Dick and Jane (2005),Comedy|Crime,11
2796,Funny Farm (1988),Comedy,11
115210,Fury (2014),Action|Drama|War,13
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,10
1586,G.I. Jane (1997),Action|Drama,22
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,75
1625,"Game, The (1997)",Drama|Mystery|Thriller,77
1293,Gandhi (1982),Drama,27
5956,Gangs of New York (2002),Crime|Drama,55
8784,Garden State (2004),Comedy|Drama|Romance,48
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,86
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,15
1588,George of the Jungle (1997),Children|Comedy,20
78209,Get Him to the Greek (2010),Comedy,10
168250,Get Out (2017),Horror,15
21,Get Shorty (1995),Comedy|Crime|Thriller,89
60126,Get Smart (2008),Action|Comedy,16
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,115
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,19
51077,Ghost Rider (2007),Action|Fantasy|Thriller,12
4641,Ghost World (2001),Comedy|Drama,34
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,21
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,27
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,120
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,47
4020,"Gift, The (2000)",Thriller,13
7346,"Girl Next Door, The (2004)",Comedy|Romance,20
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,10
7151,Girl with a Pearl Earring (2003),Drama|Romance,12
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,42
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,25
3186,"Girl, Interrupted (1999)",Drama,28
3578,Gladiator (2000),Action|Adventure|Drama,170
1095,Glengarry Glen Ross (1992),Drama,15
1242,Glory (1989),Drama|War,41
2580,Go (1999),Comedy|Crime,39
858,"Godfather, The (1972)",Crime|Drama,192
1221,"Godfather: Part II, The (1974)",Crime|Drama,129
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,45
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,28
1882,Godzilla (1998),Action|Sci-Fi|Thriller,33
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,13
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,16
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,18
10,GoldenEye (1995),Action|Adventure|Thriller,132
2947,Goldfinger (1964),Action|Adventure|Thriller,53
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,20
112556,Gone Girl (2014),Drama|Thriller,37
3717,Gone in 60 Seconds (2000),Action|Crime,61
920,Gone with the Wind (1939),Drama|Romance|War,45
5505,"Good Girl, The (2002)",Comedy|Drama,12
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,43
39292,"Good Night, and Good Luck. (2005)",Crime|Drama,20
1704,Good Will Hunting (1997),Drama|Romance,141
7323,"Good bye, Lenin! (2003)",Comedy|Drama,23
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,72
3244,"Goodbye Girl, The (1977)",Comedy|Romance,12
1213,Goodfellas (1990),Crime|Drama,126
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,17
2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,57
5013,Gosford Park (2001),Comedy|Drama|Mystery,27
1247,"Graduate, The (1967)",Comedy|Drama|Romance,79
64614,Gran Torino (2008),Crime|Drama,46
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,52
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,28
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,16
104841,Gravity (2013),Action|Sci-Fi|IMAX,32
1380,Grease (1978),Comedy|Musical|Romance,68
1381,Grease 2 (1982),Comedy|Musical|Romance,19
1281,"Great Dictator, The (1940)",Comedy|Drama|War,15
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,43
1735,Great Expectations (1998),Drama|Romance,11
102407,"Great Gatsby, The (2013)",Drama,20
3397,"Great Muppet Caper, The (1981)",Children|Comedy,11
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,11
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,10
3147,"Green Mile, The (1999)",Crime|Drama,111
2003,Gremlins (1984),Comedy|Horror,41
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,15
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,27
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,27
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,59
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,143
79134,Grown Ups (2010),Comedy,10
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,10
3,Grumpier Old Men (1995),Comedy|Romance,52
3450,Grumpy Old Men (1993),Comedy,29
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,59
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,27
3451,Guess Who's Coming to Dinner (1967),Drama,11
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,13
170,Hackers (1995),Action|Adventure|Crime|Thriller,35
2926,Hairspray (1988),Comedy|Drama,11
52975,Hairspray (2007),Comedy|Drama|Musical,15
1753,Half Baked (1998),Comedy,16
1982,Halloween (1978),Horror,27
1411,Hamlet (1996),Crime|Drama|Romance,16
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,29
86911,"Hangover Part II, The (2011)",Comedy,15
69122,"Hangover, The (2009)",Comedy|Crime,76
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,11
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,13
4148,Hannibal (2001),Horror|Thriller,39
2318,Happiness (1998),Comedy|Drama,16
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,11
104,Happy Gilmore (1996),Comedy,99
44974,Hard Candy (2005),Drama|Thriller,12
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,19
464,Hard Target (1993),Action|Adventure|Crime|Thriller,10
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,13
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,34
1235,Harold and Maude (1971),Comedy|Drama|Romance,26
801,Harriet the Spy (1996),Children|Comedy,11
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,102
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,47
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,50
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,71
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,58
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,58
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,93
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,107
3388,Harry and the Hendersons (1987),Children|Comedy,11
3088,Harvey (1950),Comedy|Fantasy,12
97,"Hate (Haine, La) (1995)",Crime|Drama,10
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,10
2719,"Haunting, The (1999)",Horror|Thriller,13
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,11
2476,Heartbreak Ridge (1986),Action|War,12
4228,Heartbreakers (2001),Comedy|Crime|Romance,10
6,Heat (1995),Action|Crime|Thriller,102
1285,Heathers (1989),Comedy,41
2779,Heaven Can Wait (1978),Comedy,13
247,Heavenly Creatures (1994),Crime|Drama,21
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,33
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,11
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,41
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,18
3917,Hellraiser (1987),Horror,15
88810,"Help, The (2011)",Drama,21
1224,Henry V (1989),Action|Drama|Romance|War,19
106920,Her (2013),Drama|Romance|Sci-Fi,25
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,31
